"","SYMBOL","ID","logFC","P.Value"
"218814_s_at","PACC1","218814_s_at",-0.00645114680599157,0.975640368174355
"211234_x_at","ESR1","211234_x_at",-0.0064625133339522,0.97836668895386
"221932_s_at","GLRX5","221932_s_at",-0.00646725895206579,0.98909792512417
"1552271_at","PRR22","1552271_at",-0.00647556554692308,0.983252015988117
"220683_at","RDH8","220683_at",-0.00647922920001909,0.9770648694407
"1563745_a_at","ZMIZ1-AS1","1563745_a_at",-0.00648559920460956,0.976700375961156
"226763_at","SESTD1","226763_at",-0.006498219488563,0.989295600767641
"212328_at","LIMCH1","212328_at",-0.0065302794857427,0.970071837666512
"212105_s_at","DHX9","212105_s_at",-0.00653067238743343,0.987946115075381
"236110_at","ST8SIA5","236110_at",-0.00653558481503502,0.975034266444564
"240147_at","C7orf50","240147_at",-0.00654141552546772,0.981957787671728
"1553689_s_at","METTL6","1553689_s_at",-0.00657097429404185,0.980433750546388
"223249_at","CLDN12","223249_at",-0.0066040404008878,0.967365394699413
"207258_at","DSCR4","207258_at",-0.00662461612967746,0.979243680310963
"226528_at","MTX3","226528_at",-0.00662494310033956,0.99016999529816
"1552296_at","BEST4","1552296_at",-0.00665423374550977,0.966876877819007
"225779_at","SLC27A4","225779_at",-0.00666599651336774,0.977361924822241
"222233_s_at","DCLRE1C","222233_s_at",-0.00668593969875442,0.988268968420403
"214159_at","PLCE1","214159_at",-0.00670172052415241,0.970567840218196
"242224_at","GPATCH2","242224_at",-0.00670801176819236,0.970481110263996
"217791_s_at","ALDH18A1","217791_s_at",-0.00671375348152115,0.976312499556087
"200783_s_at","STMN1","200783_s_at",-0.00672197550539355,0.981625486952926
"242789_at","PDE1A","242789_at",-0.00672562842379243,0.966690482821224
"216361_s_at","KAT6A","216361_s_at",-0.00673850770806261,0.992406007767297
"207847_s_at","MUC1","207847_s_at",-0.00674312788518971,0.971851898331692
"206224_at","CST1","206224_at",-0.0067721654051458,0.970201901561519
"1556969_at","CFAP65","1556969_at",-0.00678371036612102,0.975283181004459
"233787_at","C6orf163","233787_at",-0.00678727713693039,0.974219184777457
"89476_r_at","NPEPL1","89476_r_at",-0.00680706416225973,0.975498104075539
"1552775_at","GPRC6A","1552775_at",-0.00680828784672372,0.981626464419632
"203617_x_at","ELK1","203617_x_at",-0.00681540001297964,0.974903222938651
"1562870_at","ETS1-AS1","1562870_at",-0.00681689355027038,0.966890346872037
"200944_s_at","HMGN1","200944_s_at",-0.00682246963998168,0.983466692335394
"1552743_at","MCF2L","1552743_at",-0.00686468044875665,0.969726840398817
"1558000_at","ARID5B","1558000_at",-0.00687673119587151,0.968083613745599
"208113_x_at","PABPC3","208113_x_at",-0.0068964562195184,0.979779991284728
"208487_at","LMX1B","208487_at",-0.00689990580040156,0.981412852500265
"242429_at","ZNF567","242429_at",-0.00690439066770043,0.990456000634978
"217216_x_at","MLH3","217216_x_at",-0.00692835616878895,0.971021824134623
"207815_at","PF4V1","207815_at",-0.00693584489247634,0.992468433655705
"216450_x_at","HSP90B1","216450_x_at",-0.00693684844693099,0.983164144309832
"220682_s_at","KLHL5","220682_s_at",-0.00694109265993959,0.971009766066538
"236132_at","TLN1","236132_at",-0.00698835637832662,0.971792219393981
"230611_at","SYPL2","230611_at",-0.00700087005323624,0.978302358141278
"234092_s_at","TM6SF2","234092_s_at",-0.00700826285670431,0.973566648542215
"211155_s_at","THPO","211155_s_at",-0.00700913979552009,0.959323776787442
"231421_at","LINC00710","231421_at",-0.00703882363292951,0.9606651160225
"203516_at","SNTA1","203516_at",-0.00705214201320281,0.973705644061162
"218126_at","RMDN3","218126_at",-0.00706966062884717,0.971440032960839
"1566720_at","RPS10P7","1566720_at",-0.00709047843614385,0.962780245379048
"237622_at","ACO1","237622_at",-0.00709108377919243,0.973175002046588
"233815_at","NAALAD2","233815_at",-0.007102536951066,0.975092480123576
"207896_s_at","DLEC1","207896_s_at",-0.00710301782181588,0.976880105967552
"1562639_at","KIF6","1562639_at",-0.00710356272490253,0.969720546580169
"214597_at","SSTR2","214597_at",-0.00711068917846536,0.973965062580245
"1555647_a_at","FOXP2","1555647_a_at",-0.00711195084818828,0.96439552583501
"243862_at","RASEF","243862_at",-0.00713805949925694,0.959940445513662
"1557114_a_at","ZNF561-AS1","1557114_a_at",-0.00713976448194842,0.973713470637531
"232025_at","SYT7","232025_at",-0.0071428026019893,0.978123752056903
"215748_at","KLHL35","215748_at",-0.00714981184803154,0.976858911330489
"212693_at","MDN1","212693_at",-0.00715984610663245,0.985555775184048
"240419_at","SLC6A15","240419_at",-0.00715992918799291,0.96998487942983
"238017_at","SDR16C5","238017_at",-0.00717264106539917,0.963268954961931
"219294_at","CENPQ","219294_at",-0.00717658071358374,0.969616784392222
"1552256_a_at","SCARB1","1552256_a_at",-0.00718832626590515,0.97596355821159
"234752_x_at","DMD","234752_x_at",-0.00719308827873455,0.955594834397715
"1554277_s_at","FANCM","1554277_s_at",-0.00720272437613234,0.963796649009653
"213456_at","SOSTDC1","213456_at",-0.0072235787247994,0.972672926412217
"218690_at","PDLIM4","218690_at",-0.00723733264585835,0.976802573995274
"40489_at","ATN1","40489_at",-0.00724371335598128,0.968692021276901
"213884_s_at","TRIM3","213884_s_at",-0.00726016292750309,0.973567548135908
"219340_s_at","CLN8","219340_s_at",-0.007276029863446,0.973331106759193
"237691_x_at","ENO3","237691_x_at",-0.00728032379583476,0.960585710627545
"231415_at","BUD23","231415_at",-0.00729371679812862,0.974948304325684
"242286_at","GRIN2A","242286_at",-0.00731528763006484,0.966104516303231
"207484_s_at","EHMT2","207484_s_at",-0.0073234088508034,0.975581004040925
"1557136_at","ATP13A4","1557136_at",-0.00735084176297729,0.959813114263966
"207306_at","TCF15","207306_at",-0.00737183918395257,0.983534887737494
"222792_s_at","CCDC59","222792_s_at",-0.00738240220620412,0.982354892105538
"1570396_at","FAM66C","1570396_at",-0.00739567813810371,0.957941271609643
"210850_s_at","ELK1","210850_s_at",-0.00742821622299017,0.97856879885183
"236205_at","ABCC6P1","236205_at",-0.00742908769310091,0.966559617062962
"242033_at","RNF180","242033_at",-0.00743479723227214,0.951130040310152
"233741_at","FTCD","233741_at",-0.00743745501599236,0.974434391384893
"213330_s_at","STIP1","213330_s_at",-0.00744956307103273,0.979162705552959
"223251_s_at","ANKRD10","223251_s_at",-0.00745443254286915,0.981979430997749
"241960_at","CSMD1","241960_at",-0.00746315998553948,0.96472286615214
"232980_at","LMBRD1","232980_at",-0.00746524112305202,0.987436084668604
"231693_at","FABP1","231693_at",-0.00747048257121818,0.975052430644566
"204543_at","RAPGEF1","204543_at",-0.00747300298935549,0.976434721246691
"1560115_a_at","KIAA1217","1560115_a_at",-0.00747616319622768,0.972783270023039
"244180_at","ZNF793","244180_at",-0.00750653653810573,0.974532107894419
"201860_s_at","PLAT","201860_s_at",-0.00751548090225729,0.960816275488171
"239666_at","PYGO2","239666_at",-0.00752740913773042,0.982747054847661
"244886_at","LOC389641","244886_at",-0.0075608289082747,0.971669915490036
"223827_at","TNFRSF19","223827_at",-0.0075635652535615,0.964140976835369
"237889_s_at","LINC02532","237889_s_at",-0.00757353184130771,0.972707751360477
"233083_at","MTHFD2L","233083_at",-0.00757353269745442,0.961823664836674
"202538_s_at","CHMP2B","202538_s_at",-0.00758713750236062,0.984119126974399
"1560013_at","PDXDC1","1560013_at",-0.00759687471002923,0.971345926644944
"214191_at","ICA1","214191_at",-0.00760226887180426,0.972017383467919
"240227_at","MIER1","240227_at",-0.00760308603329252,0.970242949148142
"222663_at","RIOK2","222663_at",-0.00760399355939256,0.975712667363845
"202575_at","CRABP2","202575_at",-0.00760842463324707,0.974495433442925
"222598_s_at","NAV2","222598_s_at",-0.00762761145110424,0.979412453650554
"204269_at","PIM2","204269_at",-0.00764869213004271,0.974155048793473
"1559249_at","ATXN1","1559249_at",-0.00767390179462613,0.982565559375679
"244704_at","NFYB","244704_at",-0.00767428302856876,0.960675898981299
"1566833_x_at","TOP1P2","1566833_x_at",-0.00767503824698679,0.957932692957137
"201203_s_at","RRBP1","201203_s_at",-0.0076810734017605,0.974429853623096
"219463_at","LAMP5","219463_at",-0.0077032228680336,0.975142465091529
"1562786_at","LINC01864","1562786_at",-0.00772485029812575,0.968606716752789
"208261_x_at","IFNA10","208261_x_at",-0.00773312992095532,0.967275668840168
"237222_at","FSD2","237222_at",-0.00773988093410161,0.97094620071361
"227506_at","SLC16A9","227506_at",-0.00774192102875126,0.966414303991978
"219432_at","EVC","219432_at",-0.00774237208994233,0.977087745582313
"1552785_at","ZNF781","1552785_at",-0.00774402476971936,0.944885026927863
"216184_s_at","RIMS1","216184_s_at",-0.00775117327847186,0.970415565867257
"232021_at","GXYLT1","232021_at",-0.00775635344220493,0.984578957109397
"224188_s_at","XPNPEP3","224188_s_at",-0.00777241971197462,0.970974532340687
"220957_at","CTAGE1","220957_at",-0.00780770475749692,0.964618808150686
"224003_at","TTTY14","224003_at",-0.00781690373471822,0.979402271820015
"239822_at","LINC01354","239822_at",-0.00781980223726464,0.95160043998585
"220550_at","FBXO4","220550_at",-0.0078215890532447,0.953189351811889
"1554967_at","DIP2A","1554967_at",-0.00782887814368971,0.961762751380619
"223729_at","CECR2","223729_at",-0.0078438047573397,0.971717119797306
"243487_at","AFF4","243487_at",-0.00784832573032324,0.964372169237387
"207589_at","ADRA1B","207589_at",-0.00786735359979485,0.9702950317168
"209433_s_at","PPAT","209433_s_at",-0.0078713708548257,0.98356525172046
"205111_s_at","PLCE1","205111_s_at",-0.00789005603804238,0.960867896443796
"243478_at","CHST2","243478_at",-0.0079103516734893,0.955361242153105
"214447_at","ETS1","214447_at",-0.00792051411296679,0.976610573889493
"242192_at","YPEL2","242192_at",-0.0079647987427296,0.97082801981425
"211353_at","LRIT1","211353_at",-0.0080042469464896,0.963311596855857
"229085_at","LRRC3B","229085_at",-0.00805338575751247,0.965829681740231
"222943_at","GBA3","222943_at",-0.00805869383230684,0.961797205192295
"206476_s_at","NOVA2","206476_s_at",-0.00807134247715968,0.965881071411661
"243753_at","ERICH3","243753_at",-0.0080803458442924,0.954763374959627
"209759_s_at","ECI1","209759_s_at",-0.00808437401955864,0.974210072412438
"207438_s_at","SNUPN","207438_s_at",-0.00808548109714202,0.971192924722704
"204931_at","TCF21","204931_at",-0.00808905936401283,0.967410118065483
"239457_at","ATP8B3","239457_at",-0.00812618807431775,0.967020639877717
"208767_s_at","LAPTM4B","208767_s_at",-0.00814353675636514,0.972444146601669
"238618_at","NF2","238618_at",-0.00815793946527776,0.968463332538068
"232639_at","EFCAB12","232639_at",-0.00816535528352125,0.963641441923393
"234427_at","YME1L1","234427_at",-0.00818401533790691,0.973474501094137
"230163_at","GFRA1","230163_at",-0.00819288033936427,0.967777238153642
"201810_s_at","SH3BP5","201810_s_at",-0.00819331049617844,0.976988583979761
"242105_at","CCNE1","242105_at",-0.00823514169913331,0.97342996717847
"1552485_at","LACTB","1552485_at",-0.00824717827911581,0.983949846413156
"239141_at","LOC100126784","239141_at",-0.00825161621111636,0.971993620133735
"233191_at","RUFY2","233191_at",-0.00829496246902206,0.953589286173445
"207029_at","KITLG","207029_at",-0.00830764024227326,0.957732434926961
"1558293_at","KIAA1107","1558293_at",-0.00831614642384571,0.953270093801283
"232774_x_at","ZIK1","232774_x_at",-0.00834747210089759,0.966926925252912
"214307_at","HGD","214307_at",-0.00841562932870499,0.964670293725658
"223657_at","FAM167B","223657_at",-0.00844318333894156,0.967344877052902
"225445_at","UBN2","225445_at",-0.00846033860441686,0.978110355496244
"226130_at","RPS16","226130_at",-0.00846839417991774,0.971081236906852
"221976_s_at","HDGFL3","221976_s_at",-0.00847168053574343,0.960661431872333
"1563367_at","MAPT-AS1","1563367_at",-0.00848835368631029,0.959047420237763
"217045_x_at","NCR2","217045_x_at",-0.00848877320365649,0.974644249026907
"204246_s_at","DCTN3","204246_s_at",-0.00849602383501313,0.967366502249915
"206683_at","ZNF165","206683_at",-0.00849963156002076,0.949013233452952
"1552409_a_at","ODF4","1552409_a_at",-0.00850757062080731,0.972634332273046
"216895_at","GABRG3","216895_at",-0.00851759921065343,0.954871309532792
"1552573_s_at","MIPOL1","1552573_s_at",-0.00851796786288572,0.951691160173562
"1570128_at","DDX19A","1570128_at",-0.00854294368227482,0.957971187053053
"238587_at","UBASH3B","238587_at",-0.00854997180686468,0.97683898835592
"229771_at","MAP3K13","229771_at",-0.00855085246358911,0.969861660105025
"1562601_at","LINC01121","1562601_at",-0.0085634881716814,0.96892970734346
"212654_at","TPM2","212654_at",-0.00860820290012443,0.973375625744542
"241682_at","KLHL23","241682_at",-0.00861185937558862,0.960644199603828
"224344_at","COX6A1","224344_at",-0.00862502000620902,0.96300712635943
"1557233_at","F11-AS1","1557233_at",-0.008632790573881,0.954152927461416
"232308_at","TTC21A","232308_at",-0.00865719567349954,0.970615502562313
"203999_at","SYT1","203999_at",-0.00868515372305723,0.967822943317917
"225137_at","NFATC3","225137_at",-0.0086990038498751,0.984793164980152
"230906_at","GALNT10","230906_at",-0.00870419355748631,0.981464029704127
"1558066_s_at","TBC1D16","1558066_s_at",-0.0087074176933033,0.972162849664608
"219269_at","HMBOX1","219269_at",-0.00871703606096741,0.98470688429781
"226968_at","KIF1B","226968_at",-0.00873964659851634,0.97810921251899
"1559828_at","FAM170B","1559828_at",-0.00874255728856399,0.964516657569951
"234233_s_at","EMP1","234233_s_at",-0.00874703608133354,0.962779649716526
"214137_at","PTPRJ","214137_at",-0.00878583329252125,0.967756373564889
"243426_at","LINC00667","243426_at",-0.00878741856987819,0.965645186220735
"224804_s_at","FAM219B","224804_s_at",-0.00885731407216195,0.967623194529613
"228194_s_at","SORCS1","228194_s_at",-0.00887575091344583,0.962399979169554
"220090_at","CRNN","220090_at",-0.00888625351450489,0.966582134738669
"1562475_at","TEX41","1562475_at",-0.00888898397938087,0.955984896061547
"218445_at","MACROH2A2","218445_at",-0.008893574695513,0.965515490733957
"229572_at","ATP6V0A2","229572_at",-0.00890991677193043,0.979878984108757
"1569858_at","LOC101927358","1569858_at",-0.00892590465710841,0.953652608273076
"213839_at","CLMN","213839_at",-0.0089369142801532,0.977122408305523
"234680_at","KRTAP17-1","234680_at",-0.00893788299073517,0.969601005840828
"63009_at","SHQ1","63009_at",-0.00894389575164567,0.959129319723026
"228169_s_at","HES6","228169_s_at",-0.00896955980968972,0.970714818253516
"215770_at","OR7E2P","215770_at",-0.00902258929682187,0.948063898262114
"234905_at","DKFZP434H168","234905_at",-0.00902533251601234,0.969092310249159
"228328_at","KLHL28","228328_at",-0.00903416509263133,0.989461987912102
"227585_at","ATAD1","227585_at",-0.00904318510101465,0.981118259291688
"214876_s_at","TUBGCP5","214876_s_at",-0.00904380954450046,0.970239711519847
"215168_at","TIMM17A","215168_at",-0.00905157867681838,0.946805411036635
"1561609_at","MIR548XHG","1561609_at",-0.0090565552144084,0.956314436744079
"227752_at","SPTLC3","227752_at",-0.00906588918011275,0.956493861646691
"220655_at","TNIP3","220655_at",-0.00907303126315862,0.957829968707042
"220074_at","CDHR5","220074_at",-0.00910848966829025,0.974147002977781
"209537_at","EXTL2","209537_at",-0.00912111364140156,0.975265900235169
"233174_at","LOC100287015","233174_at",-0.00913453498680461,0.957198529655461
"241976_at","TCEA3","241976_at",-0.00914390392643183,0.966324868166871
"215239_x_at","ZNF273","215239_x_at",-0.0091542183517217,0.963835924458964
"238473_at","KMT2E-AS1","238473_at",-0.00916609570348115,0.968776223681843
"213832_at","KCND3","213832_at",-0.0091839316157909,0.961456435989188
"217445_s_at","GART","217445_s_at",-0.00918689374553638,0.965648300359761
"222277_at","PCOTH","222277_at",-0.0091948990558155,0.964524677506638
"240009_at","LINC00334","240009_at",-0.00920530326644675,0.965617772080773
"210465_s_at","SNAPC3","210465_s_at",-0.0092155600671795,0.974332046560963
"233978_at","PTPRE","233978_at",-0.0092527863056624,0.968881569804327
"242427_at","WAC","242427_at",-0.00925739926959235,0.978903907375764
"206783_at","FGF4","206783_at",-0.00927777405542862,0.970573118333843
"206256_at","CPN1","206256_at",-0.00930552823457909,0.966380558905161
"1556789_a_at","PAXBP1-AS1","1556789_a_at",-0.00932654696493973,0.959087370190718
"204912_at","IL10RA","204912_at",-0.0093270070981184,0.978292316688747
"1555053_at","SYT9","1555053_at",-0.00934707956846337,0.955454655460315
"238682_at","CCDC96","238682_at",-0.00936206642371884,0.958442808243188
"227760_at","IGFBPL1","227760_at",-0.00936331058476192,0.9607039614944
"228852_at","ENSA","228852_at",-0.00937501460073165,0.968428021465385
"206432_at","HAS2","206432_at",-0.00939466843432246,0.945716554471514
"200989_at","HIF1A","200989_at",-0.00940452951887139,0.985435427906626
"212113_at","ATXN7L3B","212113_at",-0.00940662298441719,0.978433393054
"228074_at","ITPRIPL2","228074_at",-0.00940786908620783,0.973588614970352
"212727_at","DLG3","212727_at",-0.00942055540812881,0.962687449879835
"211618_s_at","ALPI","211618_s_at",-0.00942578785655535,0.968348357964036
"64942_at","GPR153","64942_at",-0.00943859319387652,0.964360933602236
"216377_x_at","ALPG","216377_x_at",-0.00947568160205137,0.969994005478789
"215227_x_at","ACP1","215227_x_at",-0.00949787925142509,0.97374583467271
